Id,Prediction
18395,6864970.5
18396,3117158.5
18397,5658144.0
18398,2905547.8
18399,4765686.0
18400,4280038.5
18401,5369143.0
18402,5386021.5
18403,2593792.2
18404,3369303.5
18405,1940635.9
18406,4397007.5
18407,5456438.5
18408,3573943.2
18409,4403042.0
18410,4167100.0
18411,4660954.0
18412,5230816.5
18413,5567381.5
18414,4281632.5
18415,4259095.5
18416,6177505.0
18417,5332964.0
18418,5015481.5
18419,5160147.5
18420,4000009.8
18421,3889831.8
18422,5357953.0
18423,3858817.0
18424,4792661.5
18425,2794699.2
18426,6638347.5
18427,4686918.0
18428,4383691.0
18429,5846534.5
18430,5009237.0
18431,2259404.2
18432,2895484.0
18433,4628830.5
18434,3734693.2
18435,5354192.0
18436,5675694.5
18437,4864924.5
18438,5289750.5
18439,3690685.2
18440,5874922.5
18441,4946073.0
18442,4270632.5
18443,3213147.0
18444,2264158.2
18445,5157673.0
18446,4530212.5
18447,4202336.0
18448,7656998.0
18449,5502903.0
18450,2825129.2
18451,3093392.2
18452,5665433.0
18453,4971274.0
18454,8328638.0
18455,4998582.0
18456,4828918.0
18457,5000756.0
18458,4215179.0
18459,2866513.2
18460,4417839.5
18461,5360517.5
18462,3622966.5
18463,2163732.0
18464,4709776.0
18465,4678256.5
18466,4369355.0
18467,4220549.5
18468,4885166.0
18469,5932962.5
18470,3351371.0
18471,4817124.0
18472,3015285.8
18473,2510061.2
18474,2523973.2
18475,3517422.5
18476,2854144.5
18477,4182613.5
18478,5957530.0
18479,4072903.5
18480,2800793.8
18481,3421335.2
18482,3030826.5
18483,2742326.8
18484,3521729.0
18485,5532665.5
18486,1607968.8
18487,4057976.8
18488,3589772.5
18489,4921988.0
18490,4896186.5
18491,1977854.4
18492,3811209.5
18493,3137938.5
18494,4965024.0
18495,3955558.2
18496,4149218.5
18497,1777513.2
18498,5166579.5
18499,4655070.0
18500,4120375.5
18501,2524760.5
18502,5281113.5
18503,2842431.0
18504,2115538.0
18505,4286531.5
18506,4082393.8
18507,3667836.5
18508,3364031.8
18509,5183598.0
18510,5287000.5
18511,4354183.0
18512,4765742.0
18513,4847917.0
18514,5081180.5
18515,4692439.0
18516,5766941.5
18517,5162696.5
18518,3441139.8
18519,2102632.2
18520,3769257.5
18521,3803497.0
18522,5065889.5
18523,5177947.5
18524,2080854.6
18525,4396755.5
18526,4685013.5
18527,3848956.8
18528,4192950.5
18529,3924399.5
18530,6385565.0
18531,4631503.0
18532,5009017.5
18533,3714900.0
18534,4343905.0
18535,3033113.0
18536,5697749.0
18537,4485163.0
18538,2990370.8
18539,3740352.8
18540,4272113.5
18541,4411930.0
18542,3098321.8
18543,3201290.5
18544,5215372.0
18545,3736049.8
18546,3923275.2
18547,3591300.5
18548,5229945.5
18549,2841725.8
18550,6871016.5
18551,2720546.8
18552,4322766.0
18553,5843369.0
18554,4655746.5
18555,3458825.0
18556,2205803.0
18557,3371499.2
18558,3421059.8
18559,4142740.0
18560,5119589.5
18561,6929008.0
18562,5367267.0
18563,3150394.0
18564,4620894.5
18565,5599674.0
18566,2176870.8
18567,5726119.5
18568,4498277.0
18569,4121122.5
18570,3558662.2
18571,4394493.5
18572,6482530.5
18573,2828769.5
18574,4263854.5
18575,3591693.5
18576,2407673.0
18577,5761324.5
18578,5578271.5
18579,3629485.5
18580,6185759.5
18581,5094676.5
18582,6254552.0
18583,3310630.0
18584,2796441.0
18585,4145565.5
18586,5172854.0
18587,6438811.0
18588,2330520.0
18589,2973959.0
18590,5351186.5
18591,4892511.5
18592,2866310.0
18593,2454899.2
18594,3116570.0
18595,3388586.2
18596,3473257.2
18597,4624884.5
18598,7032197.0
18599,4925263.0
18600,4150643.5
18601,2399277.5
18602,5101488.0
18603,4217702.5
18604,6245367.5
18605,5931007.0
18606,3623239.8
18607,4113421.8
18608,4689179.0
18609,5038264.5
18610,2239921.5
18611,3819061.0
18612,2593256.5
18613,2922721.5
18614,4924432.0
18615,6333751.0
18616,4614009.0
18617,4772468.0
18618,4704344.5
18619,5068064.5
18620,4200718.5
18621,4195074.0
18622,4488368.5
18623,5060380.5
18624,6669801.0
18625,6007048.0
18626,3923805.5
18627,5072614.0
18628,2135717.8
18629,6646390.0
18630,5277370.5
18631,5294672.0
18632,2583883.8
18633,7421897.5
18634,3566701.8
18635,3446979.2
18636,6396824.0
18637,4930088.0
18638,4974815.0
18639,3510031.0
18640,5655088.5
18641,3137298.2
18642,5099064.0
18643,2304972.5
18644,4264878.0
18645,4482563.5
18646,3641138.5
18647,4721726.5
18648,3282647.0
18649,3947016.2
18650,2856285.5
18651,2888414.8
18652,5178479.0
18653,5512604.5
18654,2904219.8
18655,4883265.0
18656,2611673.2
18657,4207157.5
18658,5328206.5
18659,2501911.8
18660,3457268.2
18661,2833653.2
18662,4373125.5
18663,3570515.0
18664,7620337.0
18665,3764439.8
18666,4039364.0
18667,3441609.2
18668,3725347.8
18669,4131635.2
18670,3998067.5
18671,3915542.0
18672,4230917.5
18673,4940660.0
18674,3676997.0
18675,5221134.5
18676,3378108.2
18677,7435410.0
18678,7461382.5
18679,3782159.2
18680,5876454.5
18681,4354533.0
18682,2205957.5
18683,3234051.0
18684,3597580.8
18685,4010842.2
18686,2895324.5
18687,4088258.0
18688,4072135.8
18689,4414069.0
18690,3648626.5
18691,4099585.8
18692,2526010.2
18693,4203076.0
18694,3422807.8
18695,3664228.8
18696,2736859.0
18697,3340709.0
18698,3623549.5
18699,2852514.8
18700,3877813.2
18701,5227729.5
18702,4199374.0
18703,5041501.5
18704,5159300.0
18705,2672582.0
18706,4956418.5
18707,3636278.5
18708,3345157.8
18709,4233075.0
18710,4956168.0
18711,3482543.2
18712,4353811.5
18713,5887673.5
18714,3353029.8
18715,2752761.0
18716,4268824.5
18717,2369365.0
18718,3378674.2
18719,3952918.0
18720,5502211.0
18721,3179866.5
18722,4738981.0
18723,4614130.5
18724,3548661.5
18725,4626908.5
18726,3312010.5
18727,2154381.0
18728,2853341.8
18729,4982300.5
18730,4265381.5
18731,5621554.5
18732,5105777.0
18733,5097517.0
18734,6417843.0
18735,3839542.0
18736,3296625.2
18737,5975545.5
18738,3868452.0
18739,3282915.2
18740,4057484.0
18741,3655489.8
18742,4896870.0
18743,5128418.5
18744,4907585.0
18745,4722580.5
18746,3170894.2
18747,5967746.0
18748,4152443.0
18749,4016219.2
18750,4629768.5
18751,3647333.8
18752,5265638.5
18753,4158252.2
18754,5728376.0
18755,4745837.5
18756,4169979.2
18757,3250789.0
18758,3827169.5
18759,3507645.8
18760,4712624.0
18761,4679095.5
18762,4177187.8
18763,3186372.5
18764,5475133.5
18765,3377176.0
18766,3394187.0
18767,3911856.2
18768,2159860.5
18769,4059585.0
18770,4072054.8
18771,4299770.5
18772,3623471.8
18773,4022800.0
18774,6279905.5
18775,4805719.5
18776,5325167.0
18777,4951135.0
18778,6984230.5
18779,3741090.0
18780,4040588.0
18781,3712701.0
18782,5425519.5
18783,4387853.0
18784,5289461.5
18785,4157911.2
18786,3195790.5
18787,3756826.2
18788,3774144.0
18789,3680111.0
18790,7368546.0
18791,4188942.2
18792,4835143.5
18793,5070914.5
18794,2941686.0
18795,2629624.8
18796,5917387.0
18797,4522848.0
18798,3488148.2
18799,2475929.2
18800,4019722.0
18801,4110333.0
18802,3381758.2
18803,4443909.5
18804,4561562.5
18805,4774573.5
18806,2853244.8
18807,3400677.5
18808,4768241.5
18809,4058326.5
18810,4464581.0
18811,5212681.0
18812,4779666.0
18813,3666751.5
18814,2742586.0
18815,6054698.0
18816,5103092.5
18817,3183769.5
18818,5096057.0
18819,4898180.5
18820,3345944.0
18821,1724186.5
18822,3683513.2
18823,2610189.5
18824,6252421.5
18825,4078757.0
18826,2650737.0
18827,3626306.5
18828,4705389.5
18829,3299269.5
18830,4858531.0
18831,3076601.5
18832,3635403.2
18833,1928696.5
18834,6616808.0
18835,3187144.0
18836,4831497.0
18837,4103447.2
18838,4652103.0
18839,4620618.5
18840,3434701.2
18841,3498329.0
18842,3997219.5
18843,5745698.5
18844,5333980.0
18845,3044121.5
18846,3806546.8
18847,4275914.5
18848,2827050.5
18849,2994136.0
18850,3926506.5
18851,4951006.5
18852,4105714.2
18853,4858447.0
18854,4203282.0
18855,5360430.5
18856,4502660.5
18857,2414386.8
18858,4002167.0
18859,5936472.0
18860,2166008.5
18861,5983889.5
18862,2390243.8
18863,5892015.0
18864,4325746.0
18865,6378517.0
18866,3941311.2
18867,4223258.5
18868,3723392.8
18869,3909518.0
18870,4995744.0
18871,3872872.0
18872,4368499.0
18873,3690576.2
18874,7185770.5
18875,4798144.0
18876,4071963.8
18877,2474053.2
18878,4659892.0
18879,4670530.5
18880,5396364.0
18881,4671739.0
18882,4958401.0
18883,5466672.0
18884,5750102.0
18885,4684843.0
18886,4599645.5
18887,3957113.2
18888,4801495.5
18889,6377498.0
18890,4996417.0
18891,3326420.2
18892,3569437.0
18893,3074587.0
18894,4872620.0
18895,3467685.2
18896,2864130.0
18897,4183432.5
18898,3000456.8
18899,5330388.0
18900,3149716.8
18901,3445609.2
18902,4597449.0
18903,3071480.8
18904,6038295.0
18905,4461576.0
18906,2960717.2
18907,5687134.5
18908,5300372.0
18909,3704501.8
18910,2787575.2
18911,3330887.2
18912,2506559.0
18913,3678144.8
18914,3677909.8
18915,5888825.5
18916,4509993.5
18917,3624726.0
18918,4504071.5
18919,4316548.5
18920,4761996.5
18921,2523444.8
18922,6654506.0
18923,3017984.5
18924,3326214.2
18925,3734361.2
18926,5670266.0
18927,3778120.5
18928,3434214.5
18929,4896238.5
18930,4272835.0
18931,4297334.5
18932,4446289.0
18933,4347860.5
18934,5722274.0
18935,4568287.0
18936,1690030.9
18937,7280716.5
18938,3537946.0
18939,6398604.0
18940,3832955.8
18941,6989639.0
18942,3733406.8
18943,4941620.5
18944,6196784.0
18945,3863422.2
18946,4683905.0
18947,4168957.0
18948,4954915.5
18949,5018748.0
18950,3783552.8
18951,4086100.5
18952,2498193.5
18953,5014304.0
18954,6313301.0
18955,4732783.0
18956,7480670.0
18957,2342283.8
18958,3824792.5
18959,5293959.0
18960,3337691.8
18961,4010089.2
18962,3648644.0
18963,3445647.0
18964,4362374.0
18965,3501057.0
18966,2101375.2
18967,5018859.0
18968,4022727.2
18969,3702392.5
18970,4949446.0
18971,3972254.8
18972,4176809.2
18973,7370704.5
18974,4345397.0
18975,2800256.8
18976,3530043.5
18977,4861197.0
18978,3082232.8
18979,7133036.5
18980,4102613.2
18981,4148061.0
18982,2010968.8
18983,5926544.5
18984,5513731.5
18985,3931589.2
18986,3231354.8
18987,3398041.2
18988,2564881.5
18989,3024729.5
18990,3781064.5
18991,5487427.5
18992,3308280.5
18993,4497729.5
18994,5245553.5
18995,3376090.0
18996,3513356.5
18997,3367101.8
18998,2774901.2
18999,2910272.2
19000,5978013.5
19001,3325772.8
19002,1758974.6
19003,4499775.0
19004,8013696.5
19005,2683003.0
19006,3500994.2
19007,4217681.0
19008,4654200.0
19009,4674118.0
19010,3096616.8
19011,6009412.0
19012,1508101.8
19013,4933407.0
19014,2705204.5
19015,3254646.0
19016,3823736.0
19017,3640862.5
19018,3869756.8
19019,4981183.5
19020,1882685.9
19021,3517106.5
19022,5022410.5
19023,4046994.8
19024,2288057.5
19025,5188312.0
19026,6554467.5
19027,5426764.5
19028,2563044.5
19029,2650394.0
19030,3451467.8
19031,4286498.0
19032,6702858.0
19033,4397985.5
19034,2202876.8
19035,4552154.5
19036,3059630.8
19037,4535867.0
19038,4669200.0
19039,4078692.8
19040,4338891.0
19041,6072431.5
19042,4823964.0
19043,4798471.0
19044,4092822.0
19045,4251307.0
19046,3317945.0
19047,3143076.2
19048,5110516.5
19049,4868490.5
19050,5738630.0
19051,5010670.0
19052,3687117.8
19053,3821103.5
19054,5382427.5
19055,1849199.8
19056,1316659.8
19057,4883570.5
19058,6591542.5
19059,4009011.0
19060,3185173.2
19061,4562756.0
19062,4278701.0
19063,5360971.5
19064,3291436.8
19065,4408996.0
19066,3560309.0
19067,3450499.0
19068,5155907.0
19069,3335963.2
19070,2537381.2
19071,6438642.5
19072,5148429.5
19073,4485752.5
19074,4513429.0
19075,3305614.8
19076,3894750.0
19077,3493088.8
19078,5829658.0
19079,2600328.8
19080,4906675.5
19081,4521605.0
19082,4699843.0
19083,2837217.0
19084,5361604.5
19085,2779525.2
19086,4393728.5
19087,3044519.8
19088,2761195.8
19089,2906118.5
19090,5463607.0
19091,5255553.0
19092,3760275.2
19093,4461575.5
19094,3556646.0
19095,3648511.0
19096,3642518.0
19097,6585825.0
19098,4069483.5
19099,4089630.0
19100,4407273.5
19101,4914069.5
19102,3542603.2
19103,3038129.8
19104,3430566.2
19105,2600006.8
19106,5035548.0
19107,3663388.5
19108,4714558.5
19109,3962888.8
19110,5341629.5
19111,3465622.8
19112,6138230.0
19113,4783168.5
19114,4357732.0
19115,3741909.2
19116,3179206.2
19117,3528352.0
19118,4349120.5
19119,3903524.5
19120,3381880.2
19121,4641286.0
19122,3483021.0
19123,5757114.0
19124,3511913.5
19125,2922709.2
19126,3319443.5
19127,2598143.2
19128,5080652.0
19129,1834357.5
19130,4030219.8
19131,3395447.5
19132,2839792.0
19133,5263632.5
19134,2592113.5
19135,2327637.0
19136,3882444.5
19137,4315940.5
19138,3009238.5
19139,5810477.0
19140,2458490.0
19141,5025046.5
19142,3578562.5
19143,5346606.5
19144,5209731.0
19145,2854951.2
19146,7824840.5
19147,3267709.2
19148,2973969.8
19149,5669690.0
19150,3867228.8
19151,2847313.0
19152,2614191.8
19153,2735209.2
19154,5610033.0
19155,3755465.5
19156,5145923.0
19157,3735957.0
19158,5300762.0
19159,3624499.0
19160,5078570.0
19161,4290511.0
19162,6128684.5
19163,4265608.0
19164,2541217.2
19165,4582179.5
19166,4421886.5
19167,5513608.5
19168,4255700.0
19169,3500620.5
19170,1650699.2
19171,4277897.0
19172,4228797.0
19173,5648036.0
19174,6651290.5
19175,5810810.0
19176,3838805.0
19177,7217385.0
19178,4852776.0
19179,5277941.5
19180,4107045.2
19181,4429217.0
19182,5559638.5
19183,2823592.0
19184,2482357.0
19185,3148995.0
19186,3302882.0
19187,4441735.5
19188,3177355.8
19189,4251211.5
19190,7940600.0
19191,4754378.5
19192,5797025.5
19193,3458324.2
19194,7978866.0
19195,4378612.0
19196,3187255.0
19197,5116423.0
19198,3483516.8
19199,3164938.0
19200,3711103.0
19201,3492944.5
19202,3914368.8
19203,4546865.0
19204,5205099.5
19205,4675728.0
19206,4221476.0
19207,4687390.5
19208,3495432.5
19209,3267612.8
19210,5912132.0
19211,4082750.5
19212,3551970.0
19213,4590358.0
19214,3191288.0
19215,2064493.0
19216,3153425.8
19217,2696366.2
19218,4808157.5
19219,5420069.5
19220,5060516.0
19221,5160431.5
19222,2894338.2
19223,1876781.4
19224,4401133.0
19225,5246552.5
19226,4193690.0
19227,4177286.8
19228,4770653.0
19229,4699488.0
19230,3570070.0
19231,3795803.0
19232,3163962.5
19233,2928242.8
19234,3588781.0
19235,4451229.5
19236,5460077.0
19237,4297778.5
19238,2605941.0
19239,3883815.0
19240,5326665.0
19241,3284203.2
19242,4200383.5
19243,3941351.8
19244,3539335.2
19245,4794889.5
19246,4661532.0
19247,4616636.0
19248,1942282.9
19249,4958397.5
19250,7022594.5
19251,2418652.8
19252,3677569.5
19253,5185412.5
19254,3987150.0
19255,1910628.6
19256,6237167.0
19257,5728722.0
19258,5230493.0
19259,7902236.0
19260,3731875.0
19261,4290413.0
19262,5010370.0
19263,5220085.0
19264,5452507.5
19265,5468786.5
19266,2552471.0
19267,4179395.8
19268,3738155.2
19269,4062150.5
19270,5814151.5
19271,3118567.8
19272,4511479.0
19273,3420498.2
19274,6318802.0
19275,5781189.0
19276,3272009.5
19277,3933030.5
19278,7536255.0
19279,3068712.2
19280,2759543.0
19281,4203490.0
19282,6290274.5
19283,4051700.8
19284,2376000.0
19285,4700293.0
19286,3753647.2
19287,4484349.0
19288,3292859.8
19289,6123126.0
19290,2735976.8
19291,4406859.0
19292,5011491.0
19293,3893995.0
19294,3285957.2
19295,4662822.0
19296,2823549.8
19297,3955757.8
19298,3333068.5
19299,5513470.5
19300,2858402.0
19301,4216788.0
19302,5141460.5
19303,5201282.0
19304,4565528.0
19305,5518214.0
19306,6220514.5
19307,4111201.5
19308,4197042.5
19309,3607194.0
19310,4444510.0
19311,6117096.5
19312,4036977.5
19313,4030814.0
19314,4858007.5
19315,3265335.2
19316,4694146.0
19317,3856564.5
19318,4348494.5
19319,4141760.8
19320,4396640.0
19321,6694912.5
19322,6478268.0
19323,5482131.0
19324,5923999.0
19325,4726075.0
19326,5307135.5
19327,2554876.5
19328,4706787.5
19329,3404608.5
19330,3579387.0
19331,6965866.5
19332,4501949.0
19333,6662846.5
19334,2145290.5
19335,6526608.0
19336,3853147.2
19337,5253384.0
19338,5047235.5
19339,4374488.5
19340,3321712.5
19341,5260656.0
19342,3879133.2
19343,5775979.0
19344,5637559.5
19345,4588204.5
19346,4976099.0
19347,2878758.2
19348,3412693.0
19349,2723667.8
19350,3007445.0
19351,4457994.0
19352,3597466.0
19353,2701740.8
19354,5392389.5
19355,5248302.0
19356,6009028.5
19357,4373838.0
19358,2559270.8
19359,4358294.5
19360,4518813.5
19361,3070778.2
19362,3555998.5
19363,3373655.2
19364,5207830.0
19365,6002872.5
19366,2764069.8
19367,3418726.2
19368,3167671.2
19369,4176111.2
19370,4380783.0
19371,5233177.5
19372,5977885.0
19373,4156024.8
19374,3370527.0
19375,2710451.0
19376,3899181.2
19377,3590084.5
19378,2922814.8
19379,3565611.0
19380,3181740.0
19381,3420375.8
19382,4352362.0
19383,2315538.0
19384,3372873.5
19385,4111912.5
19386,1791773.0
19387,2851624.2
19388,2057976.6
19389,5701620.5
19390,7151837.0
19391,3970923.5
19392,2334611.8
19393,4937127.0
19394,3323518.8
19395,2668741.8
19396,4214236.5
19397,5337068.0
19398,3722499.8
19399,4913359.5
19400,3767874.2
19401,2446055.5
19402,3542455.2
19403,3041574.8
19404,3541450.0
19405,3764651.5
19406,6301598.5
19407,3983369.5
19408,5231358.5
19409,5039975.5
19410,4080091.2
19411,4073809.8
19412,5877885.0
19413,3170619.5
19414,3877163.2
19415,4200429.0
19416,2132390.8
19417,7893271.5
19418,3050326.0
19419,4948697.0
19420,3822173.2
19421,4670123.5
19422,3609380.5
19423,3454789.0
19424,3657777.2
19425,5730950.5
19426,2892310.8
19427,2785095.8
19428,5494676.5
19429,2949519.0
19430,4011502.0
19431,2753383.5
19432,3888728.8
19433,3507201.8
19434,5729302.0
19435,3335672.8
19436,4094637.5
19437,4490447.5
19438,6667408.0
19439,3296454.0
19440,6675068.0
19441,5318022.5
19442,5812521.5
19443,3997225.2
19444,3075474.8
19445,4194092.5
19446,7051969.5
19447,1953045.5
19448,4269320.5
19449,6059750.5
19450,3990183.8
19451,3319844.2
19452,4274758.0
19453,3346959.8
19454,3195856.8
19455,3856688.0
19456,5124011.0
19457,4078757.0
19458,3393193.0
19459,4148645.0
19460,4081958.5
19461,4467096.0
19462,4467700.5
19463,5188010.0
19464,2640121.8
19465,4328093.0
19466,2796018.0
19467,4909957.5
19468,2480944.0
19469,4623495.0
19470,4418466.0
19471,3859917.8
19472,5606182.0
19473,5158417.5
19474,5208120.5
19475,3947390.8
19476,3879890.2
19477,3044606.5
19478,2599611.2
19479,3213207.8
19480,3959606.5
19481,5024213.5
19482,3026514.0
19483,5363305.0
19484,3703600.8
19485,3937067.5
19486,5738214.5
19487,6629483.0
19488,5574057.0
19489,5199117.5
19490,5484942.0
19491,3592651.8
19492,2039413.9
19493,3275503.8
19494,3506027.0
19495,3384599.0
19496,4778119.5
19497,3163384.0
19498,3410949.5
19499,5105880.5
19500,2734057.0
19501,1835785.4
19502,4130247.0
19503,4338809.5
19504,3041016.0
19505,4417314.5
19506,5644544.0
19507,1892895.9
19508,3844141.2
19509,2932456.5
19510,4810278.5
19511,2175903.5
19512,2570185.2
19513,5495561.5
19514,3571556.5
19515,3224548.0
19516,3511179.0
19517,4692822.0
19518,3202005.5
19519,4818425.5
19520,4789249.5
19521,2335338.8
19522,4045224.0
19523,4596440.0
19524,3144356.5
19525,3448711.8
19526,3147848.8
19527,3658658.8
19528,4233366.5
19529,5229913.5
19530,3814897.8
19531,3792574.0
19532,2473853.2
19533,4014813.2
19534,2777523.8
19535,6600666.5
19536,4257423.0
19537,5177466.5
19538,2359353.5
19539,4257275.0
19540,3162844.8
19541,5397190.0
19542,4600223.0
19543,3689858.8
19544,1721265.4
19545,5508743.5
19546,3748944.0
19547,2064857.2
19548,2537199.8
19549,4950842.0
19550,5181063.5
19551,2762618.2
19552,4027754.8
19553,4741294.5
19554,2692658.0
19555,4114797.2
19556,5010874.0
19557,3499966.2
19558,3766152.8
19559,2954648.0
19560,3874235.2
19561,2364699.0
19562,2072505.5
19563,2720251.0
19564,3655860.0
19565,4942932.0
19566,4749689.5
19567,1825669.6
19568,5316869.5
19569,5106225.0
19570,3563038.0
19571,5296773.0
19572,4138434.5
19573,2552733.5
19574,7355529.5
19575,6616351.0
19576,3740816.0
19577,3149724.5
19578,3897300.2
19579,4308594.5
19580,3794894.2
19581,3432970.2
19582,4123040.5
19583,3232362.2
19584,4373592.0
19585,3843161.2
19586,5640889.5
19587,4469809.5
19588,4678601.0
19589,3341373.2
19590,4082262.8
19591,2318432.5
19592,4341659.5
19593,5191295.0
19594,5984988.0
19595,4551693.0
19596,3150655.8
19597,2739731.0
19598,5151985.0
19599,3221036.5
19600,4694193.5
19601,3287829.0
19602,4159173.2
19603,4494045.0
19604,7518687.0
19605,4192353.8
19606,2434005.2
19607,4661158.5
19608,4171292.0
19609,4363897.5
19610,5309069.0
19611,5044642.0
19612,7005854.5
19613,2810185.0
19614,3398018.2
19615,3911983.2
19616,2601877.5
19617,3373077.0
19618,3630811.8
19619,3232726.8
19620,4342926.5
19621,3207950.8
19622,5746975.5
19623,4270654.0
19624,3333215.0
19625,3772611.5
19626,3443476.0
19627,3815371.2
19628,3641079.2
19629,6074868.0
19630,4086604.8
19631,3353180.5
19632,4330639.5
19633,3010162.8
19634,3526076.5
19635,3861782.2
19636,5888299.0
19637,5300152.5
19638,3359060.8
19639,7000328.5
19640,3719422.0
19641,6014598.5
19642,5700292.5
19643,6046483.0
19644,4910065.0
19645,3892448.5
19646,4501580.0
19647,4275048.5
19648,3846497.5
19649,5787930.0
19650,5359000.5
19651,2808895.8
19652,2068737.2
19653,3412818.8
19654,2666328.2
19655,4765106.5
19656,3610812.2
19657,4034466.5
19658,3703574.8
19659,3367186.8
19660,2872635.2
19661,3897158.8
19662,3569748.8
19663,6033137.5
19664,8364603.5
19665,2969314.5
19666,5238532.0
19667,3239604.0
19668,2800347.8
19669,3767437.0
19670,2643201.5
19671,5471051.0
19672,2126402.0
19673,7962946.5
19674,5104117.0
19675,2737302.0
19676,4780538.0
19677,2621207.5
19678,3873553.5
19679,3212417.2
19680,3932381.8
19681,2730003.8
19682,4003403.2
19683,2933611.2
19684,2892855.5
19685,2846254.5
19686,4257213.0
19687,2978895.0
19688,4246181.5
19689,5960098.0
19690,5062828.0
19691,3717563.0
19692,4686625.0
19693,4361542.5
19694,2071382.1
19695,3718632.8
19696,4689048.5
19697,5346676.0
19698,4416351.0
19699,3578649.8
19700,4249815.5
19701,2906030.2
19702,3175914.0
19703,4835923.5
19704,4411301.0
19705,4440456.0
19706,3300124.5
19707,5276022.0
19708,2376000.0
19709,2517895.0
19710,4868814.0
19711,2016021.8
19712,3897184.0
19713,2833974.5
19714,4661661.5
19715,3683526.0
19716,3906675.5
19717,4289542.0
19718,4516967.5
19719,3121131.8
19720,6827738.0
19721,4050754.2
19722,1772697.4
19723,3634419.0
19724,4352108.5
19725,6646618.0
19726,4205434.5
19727,2542740.5
19728,2599450.0
19729,2157963.5
19730,4443947.0
19731,5519505.0
19732,5636471.5
19733,7657291.5
19734,6343499.5
19735,2585339.2
19736,4825893.0
19737,6977071.5
19738,3330694.8
19739,3834292.2
19740,4955610.0
19741,4458961.0
19742,3682105.0
19743,3678659.8
19744,4381606.5
19745,6445653.5
19746,5150695.5
19747,6076649.5
19748,3964559.5
19749,4746572.0
19750,6272597.0
19751,6489795.5
19752,3461367.0
19753,3488643.2
19754,3617570.5
19755,5037436.5
19756,4267210.0
19757,3352652.8
19758,4100924.8
19759,2064248.1
19760,3590693.8
19761,3898018.2
19762,5135045.0
19763,3502874.0
19764,4822579.5
19765,4741149.5
19766,2855590.2
19767,3391830.8
19768,2251357.0
19769,3743773.0
19770,4237683.5
19771,6002377.0
19772,2063216.8
19773,2013324.5
19774,4490594.5
19775,6228833.0
19776,5351522.5
19777,5713637.5
19778,2833167.5
19779,4050817.8
19780,3372922.8
19781,4124151.8
19782,2482321.5
19783,4436617.5
19784,2869161.8
19785,4725130.5
19786,5260390.0
19787,4258793.0
19788,5281136.5
19789,5121649.5
19790,4889501.5
19791,4095705.5
19792,6914944.0
19793,3827051.8
19794,3616601.2
19795,4730369.5
19796,5157305.0
19797,4417328.5
19798,3923126.8
19799,3642931.0
19800,3835043.5
19801,4378343.0
19802,4243928.5
19803,5282387.0
19804,3669509.2
19805,3363367.2
19806,5579901.5
19807,3191197.5
19808,3681540.5
19809,5260444.0
19810,2811561.2
19811,5055508.5
19812,5037265.5
19813,2764039.2
19814,3797327.5
19815,3184609.2
19816,2767621.5
19817,6698661.0
19818,4564129.5
19819,4956674.5
19820,4594085.0
19821,4524448.0
19822,4284262.5
19823,3855372.5
19824,3994875.0
19825,3459363.0
19826,7716422.0
19827,4933251.5
19828,3789454.2
19829,3856142.5
19830,5474721.0
19831,3607744.2
19832,3341177.2
19833,6271539.5
19834,2120184.0
19835,4713434.0
19836,4405010.5
19837,5567191.0
19838,3026065.0
19839,3330111.8
19840,3991246.5
19841,2682239.8
19842,3953974.5
19843,6698934.5
19844,4508287.5
19845,3798756.5
19846,4937666.0
19847,4205844.5
19848,4594575.5
19849,2483509.5
19850,3274705.5
19851,4188204.0
19852,4554885.0
19853,4556534.5
19854,4329777.5
19855,4632511.0
19856,2896587.5
19857,2709100.2
19858,3719857.2
19859,5048988.5
19860,6222443.0
19861,4969210.0
19862,5034785.0
19863,4192969.5
19864,6652330.0
19865,4661281.0
19866,6646682.0
19867,4719090.0
19868,3471450.0
19869,3406799.8
19870,3711541.8
19871,2489292.0
19872,3795411.8
19873,5876646.0
19874,4880946.0
19875,5591964.0
19876,2650451.5
19877,4104555.5
19878,3295098.2
19879,3342213.5
19880,2554073.5
19881,4834453.0
19882,5076211.0
19883,4913519.0
19884,3614753.8
19885,6142092.5
19886,3898355.0
19887,3214915.2
19888,3977523.5
19889,3843736.0
19890,5547132.0
19891,3947666.5
19892,4265181.0
19893,3152049.5
19894,2758419.0
19895,3615409.0
19896,2148033.2
19897,5552462.5
19898,3282798.2
19899,2885323.8
19900,5181144.5
19901,3521564.5
19902,3823853.8
19903,3977227.5
19904,3790486.8
19905,4421854.5
19906,4930735.5
19907,4741473.0
19908,5172790.0
19909,3451509.0
19910,4337455.5
19911,8329056.0
19912,4272528.5
19913,5764660.0
19914,3235957.5
19915,5171312.5
19916,5084931.5
19917,4478354.5
19918,3609264.0
19919,4483369.0
19920,3664627.5
19921,4579380.0
19922,3996555.5
19923,4734510.5
19924,7492994.5
19925,3258082.0
19926,6900267.5
19927,2923816.2
19928,3349031.8
19929,2689895.8
19930,4394214.0
19931,3255952.8
19932,3656870.2
19933,2972169.5
19934,4481272.0
19935,3861524.8
19936,4426305.5
19937,3163171.2
19938,2684247.0
19939,3925217.2
19940,1877743.9
19941,4009647.0
19942,4791155.5
19943,5041195.5
19944,2343195.0
19945,3107110.0
19946,4355832.5
19947,3354685.8
19948,4946996.5
